t, X, Y, Z, X, Y, Z, traj_id
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.509147405624389725e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.509147405624389725e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.456850230693816639e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.456850230693816639e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.413498491048813081e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.413498491048813081e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.377526491880416877e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.377526491880416877e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.347638368606567626e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.347638368606567626e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.323437154293060150e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.323437154293060150e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.302599877119064130e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.302599877119064130e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.285674065351486393e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.285674065351486393e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.271051824092864733e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.271051824092864733e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.258800923824310476e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.258800923824310476e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.248794138431549156e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.248794138431549156e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.240332841873168987e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.240332841873168987e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.232964187860488905e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.232964187860488905e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.226906239986419629e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.226906239986419629e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.221606373786926318e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.221606373786926318e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.217106163501739495e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.217106163501739495e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.213379055261611800e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.213379055261611800e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.210093885660171349e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.210093885660171349e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.207359194755554428e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.207359194755554428e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.204936087131499960e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.204936087131499960e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.202851027250289619e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.202851027250289619e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.201052159070968572e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.201052159070968572e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.199496209621429485e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.199496209621429485e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.119170039892196898e-02,2.322529449462890749e+00,-3.624198303222656126e+00,1.119170039892196898e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,9.541619718074798723e-03,2.322529449462890749e+00,-3.624198303222656126e+00,9.541619718074798723e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,7.772187888622281507e-03,2.322529449462890749e+00,-3.624198303222656126e+00,7.772187888622281507e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,6.043572574853895915e-03,2.322529449462890749e+00,-3.624198303222656126e+00,6.043572574853895915e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,4.364585727453232020e-03,2.322529449462890749e+00,-3.624198303222656126e+00,4.364585727453232020e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,2.731583788990974218e-03,2.322529449462890749e+00,-3.624198303222656126e+00,2.731583788990974218e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,1.139898374676704459e-03,2.322529449462890749e+00,-3.624198303222656126e+00,1.139898374676704459e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.695777803659439044e-04,2.322529449462890749e+00,-3.624198303222656126e+00,-3.695777803659439044e-04,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.847805418074130760e-03,2.322529449462890749e+00,-3.624198303222656126e+00,-1.847805418074130760e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.297997936606407009e-03,2.322529449462890749e+00,-3.624198303222656126e+00,-3.297997936606407009e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.765857607126235650e-03,2.322529449462890749e+00,-3.624198303222656126e+00,-4.765857607126235650e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.209842264652250775e-03,2.322529449462890749e+00,-3.624198303222656126e+00,-6.209842264652250775e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.632478773593902310e-03,2.322529449462890749e+00,-3.624198303222656126e+00,-7.632478773593902310e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.995000720024109303e-03,2.322529449462890749e+00,-3.624198303222656126e+00,-8.995000720024109303e-03,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.034139186143875205e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.034139186143875205e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.171346426010132225e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.171346426010132225e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.307180374860763411e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.307180374860763411e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.437843739986419643e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.437843739986419643e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.567469179630279208e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.567469179630279208e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.700050055980682762e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.700050055980682762e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.827885568141937242e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.827885568141937242e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-1.958815455436706612e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-1.958815455436706612e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.085216164588928056e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.085216164588928056e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.214821219444275402e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.214821219444275402e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.343858361244201272e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.343858361244201272e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.472387313842773493e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.472387313842773493e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.596700727939605866e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.596700727939605866e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.724380850791931208e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.724380850791931208e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.851696193218231090e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.851696193218231090e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-2.974955499172210818e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-2.974955499172210818e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.101661801338195801e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.101661801338195801e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.228107213973999828e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.228107213973999828e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.354319095611572182e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.354319095611572182e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.480322480201720331e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.480322480201720331e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.602440953254699985e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.602440953254699985e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.724401712417602789e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.724401712417602789e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.849910140037536566e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.849910140037536566e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-3.971599102020263727e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-3.971599102020263727e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.093174338340759000e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.093174338340759000e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.218327641487120555e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.218327641487120555e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.339707612991332286e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.339707612991332286e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.464680314064026212e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.464680314064026212e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.589576125144958357e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.589576125144958357e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.714402198791504961e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.714402198791504961e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.839166760444642973e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.839166760444642973e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-4.963874816894530556e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-4.963874816894530556e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.084866404533387035e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.084866404533387035e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.205815792083739318e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.205815792083739318e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.330391168594359602e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.330391168594359602e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.451268672943115901e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.451268672943115901e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.572116494178771390e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.572116494178771390e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.696598887443541509e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.696598887443541509e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.821055531501768965e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.821055531501768965e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-5.941828966140747653e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-5.941828966140747653e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.066245555877685519e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.066245555877685519e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.186980009078976717e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.186980009078976717e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.311360120773315541e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.311360120773315541e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.432068109512328880e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.432068109512328880e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.556418895721435880e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.556418895721435880e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.677103281021118386e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.677103281021118386e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.797778367996215598e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.797778367996215598e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-6.918439149856567272e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-6.918439149856567272e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.039099931716918945e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.039099931716918945e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.159750699996948742e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.159750699996948742e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.280387878417966807e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.280387878417966807e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.401025056838990424e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.401025056838990424e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.525317907333374523e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.525317907333374523e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.649608612060547486e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.649608612060547486e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.770222187042236106e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.770222187042236106e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-7.894490718841552790e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-7.894490718841552790e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.015104293823242798e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.015104293823242798e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.139372825622556706e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.139372825622556706e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.263641357421873390e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.263641357421873390e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.387909889221191462e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.387909889221191462e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.508523464202882858e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.508523464202882858e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.632791996002199542e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.632791996002199542e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.757047653198241077e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.757047653198241077e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.877637624740600253e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.877637624740600253e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-8.998227596282956653e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-8.998227596282956653e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-9.122471809387207309e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-9.122471809387207309e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529449462890749e+00,-3.624198303222656126e+00,-9.246716022491455189e-02,2.322529449462890749e+00,-3.624198303222656126e+00,-9.246716022491455189e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529296874999538e+00,-3.624198303222656126e+00,-9.143640518188476951e-02,2.322529296874999538e+00,-3.624198303222656126e+00,-9.143640518188476951e-02,1.000000000000000000e+00
0.000000000000000000e+00,2.322529296874999538e+00,-3.624198303222656126e+00,-9.143640518188476951e-02,2.322529296874999538e+00,-3.624198303222656126e+00,-9.143640518188476951e-02,1.000000000000000000e+00
0.000000000000000000e+00,-8.419375121593475515e-04,-1.369252204895019627e-03,9.837721824645996593e-02,-8.419375121593475515e-04,-1.369252204895019627e-03,9.837721824645996593e-02,2.000000000000000000e+00
0.000000000000000000e+00,-1.034911721944808743e-03,-1.684252917766571088e-03,1.115559053421020380e-01,-1.034911721944808743e-03,-1.684252917766571088e-03,1.115559053421020380e-01,2.000000000000000000e+00
0.000000000000000000e+00,-1.245417371392250035e-03,-2.028185576200484518e-03,1.249427461624145197e-01,-1.245417371392250035e-03,-2.028185576200484518e-03,1.249427461624145197e-01,2.000000000000000000e+00
0.000000000000000000e+00,-1.459837853908539001e-03,-2.378783226013183628e-03,1.377670812606811568e-01,-1.459837853908539001e-03,-2.378783226013183628e-03,1.377670812606811568e-01,2.000000000000000000e+00
0.000000000000000000e+00,-1.690047830343246495e-03,-2.755396664142608764e-03,1.508238458633422985e-01,-1.690047830343246495e-03,-2.755396664142608764e-03,1.508238458633422985e-01,2.000000000000000000e+00
0.000000000000000000e+00,-1.921564042568206726e-03,-3.134232461452484114e-03,1.633605909347534413e-01,-1.921564042568206726e-03,-3.134232461452484114e-03,1.633605909347534413e-01,2.000000000000000000e+00
0.000000000000000000e+00,-2.167545706033706214e-03,-3.536719381809234636e-03,1.761514377593994263e-01,-2.167545706033706214e-03,-3.536719381809234636e-03,1.761514377593994263e-01,2.000000000000000000e+00
0.000000000000000000e+00,-2.420290857553481639e-03,-3.950175344944000660e-03,1.888277721405029197e-01,-2.420290857553481639e-03,-3.950175344944000660e-03,1.888277721405029197e-01,2.000000000000000000e+00
0.000000000000000000e+00,-2.678938806056976440e-03,-4.373163282871245748e-03,2.012678575515746693e-01,-2.678938806056976440e-03,-4.373163282871245748e-03,2.012678575515746693e-01,2.000000000000000000e+00
0.000000000000000000e+00,-2.942548394203185844e-03,-4.804151952266692144e-03,2.131553936004638439e-01,-2.942548394203185844e-03,-4.804151952266692144e-03,2.131553936004638439e-01,2.000000000000000000e+00
0.000000000000000000e+00,-3.210735023021697547e-03,-5.242485404014587264e-03,2.246782636642455644e-01,-3.210735023021697547e-03,-5.242485404014587264e-03,2.246782636642455644e-01,2.000000000000000000e+00
0.000000000000000000e+00,-3.475281596183776162e-03,-5.674681663513183628e-03,2.359601783752440785e-01,-3.475281596183776162e-03,-5.674681663513183628e-03,2.359601783752440785e-01,2.000000000000000000e+00
0.000000000000000000e+00,-3.752076327800751409e-03,-6.126646399497984521e-03,2.481633281707763539e-01,-3.752076327800751409e-03,-6.126646399497984521e-03,2.481633281707763539e-01,2.000000000000000000e+00
0.000000000000000000e+00,-4.032482504844665631e-03,-6.584261655807496089e-03,2.605661773681640647e-01,-4.032482504844665631e-03,-6.584261655807496089e-03,2.605661773681640647e-01,2.000000000000000000e+00
0.000000000000000000e+00,-4.315982758998871023e-03,-7.046673297882079939e-03,2.729247665405273304e-01,-4.315982758998871023e-03,-7.046673297882079939e-03,2.729247665405273304e-01,2.000000000000000000e+00
0.000000000000000000e+00,-4.602250754833220672e-03,-7.513339519500733185e-03,2.852170372009276700e-01,-4.602250754833220672e-03,-7.513339519500733185e-03,2.852170372009276700e-01,2.000000000000000000e+00
0.000000000000000000e+00,-4.891014695167540671e-03,-7.983816266059875003e-03,2.974466800689696822e-01,-4.891014695167540671e-03,-7.983816266059875003e-03,2.974466800689696822e-01,2.000000000000000000e+00
0.000000000000000000e+00,-5.182034373283386265e-03,-8.457723855972288166e-03,3.096197319030762340e-01,-5.182034373283386265e-03,-8.457723855972288166e-03,3.096197319030762340e-01,2.000000000000000000e+00
0.000000000000000000e+00,-5.475090742111205985e-03,-8.934733271598816612e-03,3.217418003082274658e-01,-5.475090742111205985e-03,-8.934733271598816612e-03,3.217418003082274658e-01,2.000000000000000000e+00
0.000000000000000000e+00,-5.769988894462585796e-03,-9.414558410644532221e-03,3.338182067871093284e-01,-5.769988894462585796e-03,-9.414558410644532221e-03,3.338182067871093284e-01,2.000000000000000000e+00
0.000000000000000000e+00,-6.066554188728332485e-03,-9.896938204765323710e-03,3.458534717559813010e-01,-6.066554188728332485e-03,-9.896938204765323710e-03,3.458534717559813010e-01,2.000000000000000000e+00
0.000000000000000000e+00,-6.364627480506896730e-03,-1.038164615631103661e-02,3.578517150878905428e-01,-6.364627480506896730e-03,-1.038164615631103661e-02,3.578517150878905428e-01,2.000000000000000000e+00
0.000000000000000000e+00,-6.664069294929504325e-03,-1.086847662925720208e-02,3.698170852661132879e-01,-6.664069294929504325e-03,-1.086847662925720208e-02,3.698170852661132879e-01,2.000000000000000000e+00
0.000000000000000000e+00,-6.964754462242126604e-03,-1.135724782943725759e-02,3.817524433135986439e-01,-6.964754462242126604e-03,-1.135724782943725759e-02,3.817524433135986439e-01,2.000000000000000000e+00
0.000000000000000000e+00,-7.266573309898376187e-03,-1.184778928756713944e-02,3.936610221862792414e-01,-7.266573309898376187e-03,-1.184778928756713944e-02,3.936610221862792414e-01,2.000000000000000000e+00
0.000000000000000000e+00,-7.569428086280821470e-03,-1.233995079994201598e-02,4.055454254150390736e-01,-7.569428086280821470e-03,-1.233995079994201598e-02,4.055454254150390736e-01,2.000000000000000000e+00
0.000000000000000000e+00,-7.873229980468750278e-03,-1.283359408378601137e-02,4.174082565307616344e-01,-7.873229980468750278e-03,-1.283359408378601137e-02,4.174082565307616344e-01,2.000000000000000000e+00
0.000000000000000000e+00,-8.177903294563292416e-03,-1.332859992980956962e-02,4.292515754699707253e-01,-8.177903294563292416e-03,-1.332859992980956962e-02,4.292515754699707253e-01,2.000000000000000000e+00
0.000000000000000000e+00,-8.483375310897827912e-03,-1.382485389709472816e-02,4.410772705078124800e-01,-8.483375310897827912e-03,-1.382485389709472816e-02,4.410772705078124800e-01,2.000000000000000000e+00
0.000000000000000000e+00,-8.789580464363098283e-03,-1.432225465774535945e-02,4.528872871398926248e-01,-8.789580464363098283e-03,-1.432225465774535945e-02,4.528872871398926248e-01,2.000000000000000000e+00
0.000000000000000000e+00,-9.087429642677309974e-03,-1.480603694915771408e-02,4.643363571166992387e-01,-9.087429642677309974e-03,-1.480603694915771408e-02,4.643363571166992387e-01,2.000000000000000000e+00
0.000000000000000000e+00,-9.394923448562622278e-03,-1.530544281005859382e-02,4.761197662353515714e-01,-9.394923448562622278e-03,-1.530544281005859382e-02,4.761197662353515714e-01,2.000000000000000000e+00
0.000000000000000000e+00,-9.693926572799681229e-03,-1.579102039337158120e-02,4.875454902648927447e-01,-9.693926572799681229e-03,-1.579102039337158120e-02,4.875454902648927447e-01,2.000000000000000000e+00
0.000000000000000000e+00,-9.993435740470886161e-03,-1.627738833427429255e-02,4.989613723754881547e-01,-9.993435740470886161e-03,-1.627738833427429255e-02,4.989613723754881547e-01,2.000000000000000000e+00
